rank,k,region_k,region_count,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
424,20,9,3,-100.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
425,20,12,3,-100.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
426,20,15,3,-100.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
427,20,20,3,-100.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
428,20,6,3,-95.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
429,20,9,3,-95.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
430,20,12,3,-95.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
431,20,15,3,-95.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
432,20,20,3,-95.0,1.5,True,2.4340,1.9180,4.6698,11.4887,3.1332,312
433,10,20,3,-110.0,2.0,True,2.4342,1.9280,5.0005,11.7934,3.1637,312
434,10,20,3,-105.0,2.0,True,2.4342,1.9280,5.0005,11.7934,3.1637,312
435,10,20,3,-100.0,2.0,True,2.4342,1.9280,5.0005,11.7934,3.1637,312
436,10,20,3,-95.0,2.0,True,2.4342,1.9280,5.0005,11.7934,3.1637,312
437,15,6,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
438,15,6,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
439,15,6,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
440,15,9,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
441,15,9,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
442,15,9,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
443,15,12,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
444,15,12,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
445,15,12,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
446,15,15,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
447,15,15,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
448,15,15,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
449,15,20,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
450,15,20,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
451,15,20,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
452,15,30,1,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
453,15,30,2,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
454,15,30,3,-110.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
455,15,6,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
456,15,6,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
457,15,6,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
458,15,9,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
459,15,9,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
460,15,9,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
461,15,12,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
462,15,12,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
463,15,12,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
464,15,15,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
465,15,15,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
466,15,15,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
467,15,20,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
468,15,20,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
469,15,20,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
470,15,30,1,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
471,15,30,2,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
472,15,30,3,-105.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
473,15,6,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
474,15,6,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
475,15,6,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
476,15,9,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
477,15,9,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
478,15,9,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
479,15,12,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
480,15,12,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
481,15,12,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
482,15,15,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
483,15,15,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
484,15,15,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
485,15,20,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
486,15,20,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
487,15,20,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
488,15,30,1,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
489,15,30,2,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
490,15,30,3,-100.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
491,15,6,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
492,15,6,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
493,15,6,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
494,15,9,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
495,15,9,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
496,15,9,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
497,15,12,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
498,15,12,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
499,15,12,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
500,15,15,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
501,15,15,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
502,15,15,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
503,15,20,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
504,15,20,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
505,15,20,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
506,15,30,1,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
507,15,30,2,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
508,15,30,3,-95.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
509,20,6,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
510,20,6,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
511,20,6,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
512,20,9,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
513,20,9,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
514,20,9,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
515,20,12,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
516,20,12,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
517,20,12,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
518,20,15,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
519,20,15,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
520,20,15,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
521,20,20,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
522,20,20,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
523,20,20,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
524,20,30,1,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
525,20,30,2,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
526,20,30,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
527,20,6,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
528,20,6,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
529,20,6,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
530,20,9,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
531,20,9,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
532,20,9,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
533,20,12,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
534,20,12,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
535,20,12,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
536,20,15,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
537,20,15,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
538,20,15,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
539,20,20,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
540,20,20,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
541,20,20,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
542,20,30,1,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
543,20,30,2,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
544,20,30,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
545,20,6,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
546,20,6,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
547,20,6,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
548,20,9,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
549,20,9,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
550,20,9,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
551,20,12,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
552,20,12,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
553,20,12,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
554,20,15,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
555,20,15,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
556,20,15,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
557,20,20,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
558,20,20,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
559,20,20,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
560,20,30,1,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
561,20,30,2,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
562,20,30,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
563,20,6,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
564,20,6,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
565,20,6,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
566,20,9,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
567,20,9,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
568,20,9,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
569,20,12,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
570,20,12,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
571,20,12,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
572,20,15,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
573,20,15,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
574,20,15,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
575,20,20,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
576,20,20,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
577,20,20,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
578,20,30,1,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
579,20,30,2,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
580,20,30,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
581,20,6,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
582,20,6,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
583,20,6,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
584,20,9,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
585,20,9,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
586,20,9,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
587,20,12,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
588,20,12,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
589,20,12,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
590,20,15,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
591,20,15,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
592,20,15,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
593,20,20,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
594,20,20,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
595,20,20,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
596,20,30,1,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
597,20,30,2,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
598,20,30,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
599,20,6,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
600,20,6,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
601,20,6,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
602,20,9,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
603,20,9,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
604,20,9,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
605,20,12,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
606,20,12,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
607,20,12,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
608,20,15,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
609,20,15,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
610,20,15,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
611,20,20,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
612,20,20,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
613,20,20,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
614,20,30,1,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
615,20,30,2,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
616,20,30,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
617,20,6,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
618,20,6,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
619,20,6,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
620,20,9,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
621,20,9,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
622,20,9,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
623,20,12,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
624,20,12,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
625,20,12,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
626,20,15,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
627,20,15,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
628,20,15,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
629,20,20,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
630,20,20,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
631,20,20,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
632,20,30,1,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
633,20,30,2,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
634,20,30,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
635,20,6,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
636,20,6,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
637,20,6,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
638,20,9,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
639,20,9,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
640,20,9,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
641,20,12,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
642,20,12,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
643,20,12,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
644,20,15,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
645,20,15,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
646,20,15,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
647,20,20,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
648,20,20,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
649,20,20,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
650,20,30,1,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
651,20,30,2,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
