rank,k,region_k,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
311,15,5,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
312,15,5,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
313,15,8,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
314,15,8,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
315,15,10,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
316,15,10,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
317,15,15,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
318,15,15,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
319,15,20,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
320,15,20,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
321,15,30,-90.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
322,15,30,-90.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
323,15,3,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
324,15,3,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
325,15,5,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
326,15,5,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
327,15,8,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
328,15,8,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
329,15,10,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
330,15,10,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
331,15,15,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
332,15,15,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
333,15,20,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
334,15,20,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
335,15,30,-85.0,2.5,False,2.4347,1.9628,4.7601,11.5482,3.2097,312
336,15,30,-85.0,2.5,True,2.4347,1.9628,4.7601,11.5482,3.2097,312
337,20,3,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
338,20,3,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
339,20,5,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
340,20,5,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
341,20,8,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
342,20,8,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
343,20,10,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
344,20,10,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
345,20,15,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
346,20,15,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
347,20,20,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
348,20,20,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
349,20,30,-110.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
350,20,30,-110.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
351,20,3,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
352,20,3,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
353,20,5,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
354,20,5,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
355,20,8,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
356,20,8,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
357,20,10,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
358,20,10,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
359,20,15,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
360,20,15,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
361,20,20,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
362,20,20,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
363,20,30,-105.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
364,20,30,-105.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
365,20,3,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
366,20,3,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
367,20,5,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
368,20,5,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
369,20,8,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
370,20,8,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
371,20,10,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
372,20,10,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
373,20,15,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
374,20,15,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
375,20,20,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
376,20,20,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
377,20,30,-100.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
378,20,30,-100.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
379,20,3,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
380,20,3,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
381,20,5,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
382,20,5,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
383,20,8,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
384,20,8,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
385,20,10,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
386,20,10,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
387,20,15,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
388,20,15,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
389,20,20,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
390,20,20,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
391,20,30,-95.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
392,20,30,-95.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
393,20,3,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
394,20,3,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
395,20,5,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
396,20,5,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
397,20,8,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
398,20,8,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
399,20,10,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
400,20,10,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
401,20,15,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
402,20,15,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
403,20,20,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
404,20,20,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
405,20,30,-90.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
406,20,30,-90.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
407,20,3,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
408,20,3,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
409,20,5,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
410,20,5,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
411,20,8,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
412,20,8,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
413,20,10,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
414,20,10,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
415,20,15,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
416,20,15,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
417,20,20,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
418,20,20,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
419,20,30,-85.0,2.5,False,2.4350,1.9362,4.6322,11.3715,3.2097,312
420,20,30,-85.0,2.5,True,2.4350,1.9362,4.6322,11.3715,3.2097,312
421,20,3,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
422,20,3,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
423,20,5,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
424,20,5,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
425,20,8,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
426,20,8,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
427,20,10,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
428,20,10,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
429,20,15,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
430,20,15,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
431,20,20,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
432,20,20,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
433,20,30,-110.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
434,20,30,-110.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
435,20,3,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
436,20,3,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
437,20,5,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
438,20,5,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
439,20,8,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
440,20,8,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
441,20,10,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
442,20,10,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
443,20,15,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
444,20,15,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
445,20,20,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
446,20,20,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
447,20,30,-105.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
448,20,30,-105.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
449,20,3,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
450,20,3,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
451,20,5,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
452,20,5,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
453,20,8,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
454,20,8,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
455,20,10,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
456,20,10,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
457,20,15,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
458,20,15,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
459,20,20,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
460,20,20,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
461,20,30,-100.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
462,20,30,-100.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
463,20,3,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
464,20,3,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
465,20,5,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
466,20,5,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
467,20,8,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
468,20,8,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
469,20,10,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
470,20,10,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
471,20,15,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
472,20,15,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
473,20,20,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
474,20,20,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
475,20,30,-95.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
476,20,30,-95.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
477,20,3,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
478,20,3,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
479,20,5,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
480,20,5,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
481,20,8,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
482,20,8,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
483,20,10,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
484,20,10,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
485,20,15,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
486,20,15,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
487,20,20,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
488,20,20,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
489,20,30,-90.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
490,20,30,-90.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
491,20,3,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
492,20,3,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
493,20,5,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
494,20,5,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
495,20,8,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
496,20,8,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
497,20,10,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
498,20,10,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
499,20,15,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
500,20,15,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
501,20,20,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
502,20,20,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
503,20,30,-85.0,2.0,False,2.4362,1.9619,4.6491,11.3054,3.2097,312
504,20,30,-85.0,2.0,True,2.4362,1.9619,4.6491,11.3054,3.2097,312
505,12,3,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
506,12,3,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
507,12,5,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
508,12,5,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
509,12,8,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
510,12,8,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
511,12,10,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
512,12,10,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
513,12,15,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
514,12,15,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
515,12,20,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
516,12,20,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
517,12,30,-110.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
518,12,30,-110.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
519,12,3,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
520,12,3,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
521,12,5,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
522,12,5,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
523,12,8,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
524,12,8,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
525,12,10,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
526,12,10,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
527,12,15,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
528,12,15,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
529,12,20,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
530,12,20,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
531,12,30,-105.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
532,12,30,-105.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
533,12,3,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
534,12,3,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
535,12,5,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
536,12,5,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
537,12,8,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
538,12,8,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
539,12,10,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
540,12,10,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
541,12,15,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
542,12,15,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
543,12,20,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
544,12,20,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
545,12,30,-100.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
546,12,30,-100.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
547,12,3,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
548,12,3,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
549,12,5,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
550,12,5,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
551,12,8,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
552,12,8,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
553,12,10,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
554,12,10,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
555,12,15,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
556,12,15,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
557,12,20,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
558,12,20,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
559,12,30,-95.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
560,12,30,-95.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
561,12,3,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
562,12,3,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
563,12,5,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
564,12,5,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
565,12,8,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
566,12,8,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
567,12,10,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
568,12,10,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
569,12,15,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
570,12,15,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
571,12,20,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
572,12,20,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
573,12,30,-90.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
574,12,30,-90.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
575,12,3,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
576,12,3,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
577,12,5,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
578,12,5,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
579,12,8,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
580,12,8,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
581,12,10,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
582,12,10,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
583,12,15,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
584,12,15,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
585,12,20,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
586,12,20,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
587,12,30,-85.0,2.5,False,2.4363,2.0013,4.9459,11.4392,3.2097,312
588,12,30,-85.0,2.5,True,2.4363,2.0013,4.9459,11.4392,3.2097,312
589,15,3,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
590,15,3,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
591,15,5,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
592,15,5,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
593,15,8,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
594,15,8,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
595,15,10,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
596,15,10,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
597,15,15,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
598,15,15,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
599,15,20,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
600,15,20,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
601,15,30,-110.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
602,15,30,-110.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
603,15,3,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
604,15,3,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
605,15,5,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
606,15,5,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
607,15,8,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
608,15,8,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
609,15,10,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
610,15,10,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
611,15,15,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
612,15,15,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
613,15,20,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
614,15,20,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
615,15,30,-105.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
616,15,30,-105.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
617,15,3,-100.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
618,15,3,-100.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
619,15,5,-100.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
620,15,5,-100.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
621,15,8,-100.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
622,15,8,-100.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
623,15,10,-100.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
624,15,10,-100.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
625,15,15,-100.0,1.5,False,2.4382,1.9081,4.7042,11.4840,3.2097,312
626,15,15,-100.0,1.5,True,2.4382,1.9081,4.7042,11.4840,3.2097,312
